duracao;intensidade;f01;f02;f03;falante;modalidade;frase;acento;escolaridade;genero;vogal;Variedade;intst;f0st;durz;n_vogais
0;0;50;50;50;2;i;kws;paroxitona;fundamental;masculino;V3;Oiapoque;-66,304;-15,445;-0,985;12
50;45;118;118;119;2;i;kws;paroxitona;fundamental;masculino;V4;Oiapoque;-21,304;-0,531;-0,377;12
30;38;115;116;115;2;i;kws;paroxitona;fundamental;masculino;V1;Oiapoque;-28,304;-0,975;-0,620;12
120;45;116;112;108;2;i;kws;paroxitona;fundamental;masculino;V2;Oiapoque;-21,304;-1,483;0,475;12
150;51;108;108;112;2;i;kws;paroxitona;fundamental;masculino;V3;Oiapoque;-15,304;-1,900;0,840;12
0;0;50;50;50;2;i;kws;paroxitona;fundamental;masculino;V4;Oiapoque;-66,304;-15,445;-0,985;12
30;48;149;148;146;2;i;kws;paroxitona;fundamental;masculino;V1;Oiapoque;-18,304;3,303;-0,620;12
30;46;127;125;124;2;i;kws;paroxitona;fundamental;masculino;V2;Oiapoque;-20,304;0,464;-0,620;12
90;47;129;115;109;2;i;kws;paroxitona;fundamental;masculino;V3;Oiapoque;-19,304;-0,628;0,110;12
100;52;104;102;102;2;i;kws;paroxitona;fundamental;masculino;V4;Oiapoque;-14,304;-2,989;0,232;12
100;51;120;113;125;2;a;kwv;proparoxitona;fundamental;masculino;V1;Oiapoque;-15,304;-0,385;0,232;12
40;43;128;128;125;2;a;kwv;proparoxitona;fundamental;masculino;V2;Oiapoque;-23,304;0,693;-0,499;12
33;41;120;119;116;2;a;kwv;proparoxitona;fundamental;masculino;V3;Oiapoque;-25,304;-0,531;-0,584;12
80;54;112;111;117;2;a;kwv;proparoxitona;fundamental;masculino;V4;Oiapoque;-12,304;-1,278;-0,012;12
190;42;106;108;127;2;a;kwv;proparoxitona;fundamental;masculino;V1;Oiapoque;-24,304;-1,227;1,327;12
130;50;114;106;115;2;a;kwv;proparoxitona;fundamental;masculino;V2;Oiapoque;-16,304;-1,534;0,597;12
30;31;124;125;123;2;a;kwv;proparoxitona;fundamental;masculino;V3;Oiapoque;-35,304;0,279;-0,620;12
40;36;116;115;113;2;a;kwv;proparoxitona;fundamental;masculino;V4;Oiapoque;-30,304;-1,075;-0,499;12
120;52;126;123;114;2;a;kwv;proparoxitona;fundamental;masculino;V1;Oiapoque;-14,304;-0,145;0,475;12
192;43;122;129;138;2;a;kwv;proparoxitona;fundamental;masculino;V2;Oiapoque;-23,304;1,053;1,351;12
130;51;117;109;115;2;a;kwv;proparoxitona;fundamental;masculino;V3;Oiapoque;-15,304;-1,227;0,597;12
36;45;141;137;131;2;a;kwv;proparoxitona;fundamental;masculino;V4;Oiapoque;-21,304;1,921;-0,547;12
53;41;118;116;115;2;i;kwv;proparoxitona;fundamental;masculino;V1;Oiapoque;-25,304;-0,826;-0,340;12
140;55;119;113;107;2;i;kwv;proparoxitona;fundamental;masculino;V2;Oiapoque;-11,304;-1,329;0,719;12
200;45;112;116;111;2;i;kwv;proparoxitona;fundamental;masculino;V3;Oiapoque;-21,304;-1,329;1,449;12
110;54;122;130;144;2;i;kwv;proparoxitona;fundamental;masculino;V4;Oiapoque;-12,304;1,362;0,353;12
41;32;125;125;125;2;i;kwv;proparoxitona;fundamental;masculino;V1;Oiapoque;-34,304;0,418;-0,486;12
72;42;125;122;119;2;i;kwv;proparoxitona;fundamental;masculino;V2;Oiapoque;-24,304;-0,002;-0,109;12
133;53;120;120;110;2;i;kwv;proparoxitona;fundamental;masculino;V3;Oiapoque;-13,304;-0,776;0,633;12
320;42;112;121;147;2;i;kwv;proparoxitona;fundamental;masculino;V4;Oiapoque;-24,304;0,648;2,909;12
95;36;109;102;101;2;i;kwv;proparoxitona;fundamental;masculino;V1;Oiapoque;-30,304;-2,766;0,171;12
60;39;130;130;128;2;i;kwv;proparoxitona;fundamental;masculino;V2;Oiapoque;-27,304;1,008;-0,255;12
70;47;126;125;123;2;i;kwv;proparoxitona;fundamental;masculino;V3;Oiapoque;-19,304;0,372;-0,133;12
140;55;125;120;114;2;i;kwv;proparoxitona;fundamental;masculino;V4;Oiapoque;-11,304;-0,337;0,719;12
60;49;108;102;100;2;i;kwv;proparoxitona;fundamental;masculino;V1;Oiapoque;-17,304;-2,877;-0,255;12
93;35;98;96;97;2;i;kwv;proparoxitona;fundamental;masculino;V2;Oiapoque;-31,304;-3,972;0,147;12
50;36;132;132;132;2;a;kwz;proparoxitona;fundamental;masculino;V3;Oiapoque;-30,304;1,362;-0,377;12
70;46;132;132;132;2;a;kwz;proparoxitona;fundamental;masculino;V4;Oiapoque;-20,304;1,362;-0,133;12
150;51;123;114;110;2;a;kwz;proparoxitona;fundamental;masculino;V1;Oiapoque;-15,304;-0,925;0,840;12
41;46;105;102;98;2;a;kwz;proparoxitona;fundamental;masculino;V2;Oiapoque;-20,304;-3,159;-0,486;12
56;41;99;98;97;2;a;kwz;proparoxitona;fundamental;masculino;V3;Oiapoque;-25,304;-3,795;-0,304;12
47;28;117;117;117;2;a;kwz;proparoxitona;fundamental;masculino;V4;Oiapoque;-38,304;-0,727;-0,413;12
30;39;145;141;141;2;a;kwz;proparoxitona;fundamental;masculino;V1;Oiapoque;-27,304;2,666;-0,620;12
161;47;120;113;109;2;a;kwz;proparoxitona;fundamental;masculino;V2;Oiapoque;-19,304;-1,176;0,974;12
94;42;101;101;98;2;a;kwz;proparoxitona;fundamental;masculino;V3;Oiapoque;-24,304;-3,445;0,159;12
55;33;100;99;98;2;a;kwz;proparoxitona;fundamental;masculino;V4;Oiapoque;-33,304;-3,619;-0,316;12
90;49;105;105;110;2;a;kwz;proparoxitona;fundamental;masculino;V1;Oiapoque;-17,304;-2,327;0,110;12
40;35;134;135;137;2;a;kwz;proparoxitona;fundamental;masculino;V2;Oiapoque;-31,304;1,793;-0,499;12
160;48;119;110;103;2;a;kwz;proparoxitona;fundamental;masculino;V3;Oiapoque;-18,304;-1,690;0,962;12
77;46;102;100;97;2;a;kwz;proparoxitona;fundamental;masculino;V4;Oiapoque;-20,304;-3,503;-0,048;12
53;46;120;114;111;2;i;kwz;proparoxitona;fundamental;masculino;V1;Oiapoque;-20,304;-1,025;-0,340;12
90;49;104;103;107;2;i;kwz;proparoxitona;fundamental;masculino;V2;Oiapoque;-17,304;-2,655;0,110;12
40;45;110;111;112;2;i;kwz;proparoxitona;fundamental;masculino;V3;Oiapoque;-21,304;-1,638;-0,499;12
150;47;116;128;126;2;i;kwz;proparoxitona;fundamental;masculino;V4;Oiapoque;-19,304;0,186;0,840;12
54;45;127;124;120;2;i;kwz;proparoxitona;fundamental;masculino;V1;Oiapoque;-21,304;0,233;-0,328;12
39;46;119;113;111;2;i;kwz;proparoxitona;fundamental;masculino;V2;Oiapoque;-20,304;-1,126;-0,511;12
90;49;104;103;107;2;i;kwz;proparoxitona;fundamental;masculino;V3;Oiapoque;-17,304;-2,655;0,110;12
40;45;110;111;112;2;i;kwz;proparoxitona;fundamental;masculino;V4;Oiapoque;-21,304;-1,638;-0,499;12
30;47;148;147;147;2;i;kwz;proparoxitona;fundamental;masculino;V1;Oiapoque;-19,304;3,264;-0,620;12
80;47;133;125;120;2;i;kwz;proparoxitona;fundamental;masculino;V2;Oiapoque;-19,304;0,556;-0,012;12
59;48;121;114;111;2;i;kwz;proparoxitona;fundamental;masculino;V3;Oiapoque;-18,304;-0,975;-0,267;12
90;51;103;102;105;2;i;kwz;proparoxitona;fundamental;masculino;V4;Oiapoque;-15,304;-2,877;0,110;12
140;52;116;114;119;2;a;pwd;oxitona;fundamental;masculino;V1;Oiapoque;-14,304;-0,826;0,719;12
30;42;148;143;139;2;a;pwd;oxitona;fundamental;masculino;V2;Oiapoque;-24,304;2,788;-0,620;12
46;43;132;130;126;2;a;pwd;oxitona;fundamental;masculino;V3;Oiapoque;-23,304;1,008;-0,426;12
65;48;130;122;116;2;a;pwd;oxitona;fundamental;masculino;V4;Oiapoque;-18,304;0,092;-0,194;12
55;40;137;137;133;2;a;pwd;oxitona;fundamental;masculino;V1;Oiapoque;-26,304;1,836;-0,316;12
120;51;118;115;120;2;a;pwd;oxitona;fundamental;masculino;V2;Oiapoque;-15,304;-0,628;0,475;12
26;40;131;131;129;2;a;pwd;oxitona;fundamental;masculino;V3;Oiapoque;-26,304;1,142;-0,669;12
43;42;120;121;120;2;a;pwd;oxitona;fundamental;masculino;V4;Oiapoque;-24,304;-0,240;-0,462;12
24;48;146;146;145;2;a;pwd;oxitona;fundamental;masculino;V1;Oiapoque;-18,304;3,067;-0,693;12
66;42;136;138;133;2;a;pwd;oxitona;fundamental;masculino;V2;Oiapoque;-24,304;1,836;-0,182;12
120;51;118;115;120;2;a;pwd;oxitona;fundamental;masculino;V3;Oiapoque;-15,304;-0,628;0,475;12
40;38;131;130;126;2;a;pwd;oxitona;fundamental;masculino;V4;Oiapoque;-28,304;0,964;-0,499;12
120;56;124;128;133;2;i;pwd;oxitona;fundamental;masculino;V1;Oiapoque;-10,304;0,874;0,475;12
42;48;118;117;116;2;i;pwd;oxitona;fundamental;masculino;V2;Oiapoque;-18,304;-0,727;-0,474;12
30;43;109;109;110;2;i;pwd;oxitona;fundamental;masculino;V3;Oiapoque;-23,304;-1,900;-0,620;12
100;54;119;129;147;2;i;pwd;oxitona;fundamental;masculino;V4;Oiapoque;-12,304;1,318;0,232;12
45;40;124;124;124;2;i;pwd;oxitona;fundamental;masculino;V1;Oiapoque;-26,304;0,279;-0,438;12
120;56;124;128;133;2;i;pwd;oxitona;fundamental;masculino;V2;Oiapoque;-10,304;0,874;0,475;12
41;48;118;117;116;2;i;pwd;oxitona;fundamental;masculino;V3;Oiapoque;-18,304;-0,727;-0,486;12
30;43;109;109;110;2;i;pwd;oxitona;fundamental;masculino;V4;Oiapoque;-23,304;-1,900;-0,620;12
220;40;113;118;120;2;i;pwd;oxitona;fundamental;masculino;V1;Oiapoque;-26,304;-0,727;1,692;12
45;40;124;124;124;2;i;pwd;oxitona;fundamental;masculino;V2;Oiapoque;-26,304;0,279;-0,438;12
120;56;124;128;133;2;i;pwd;oxitona;fundamental;masculino;V3;Oiapoque;-10,304;0,874;0,475;12
41;48;118;117;116;2;i;pwd;oxitona;fundamental;masculino;V4;Oiapoque;-18,304;-0,727;-0,486;12
56;39;98;100;98;2;i;pwd;oxitona;fundamental;masculino;V1;Oiapoque;-27,304;-3,677;-0,304;12
220;40;113;118;120;2;i;pwd;oxitona;fundamental;masculino;V2;Oiapoque;-26,304;-0,727;1,692;12
31;42;119;119;115;2;a;pwg;oxitona;fundamental;masculino;V3;Oiapoque;-24,304;-0,628;-0,608;12
140;57;128;118;132;2;a;pwg;oxitona;fundamental;masculino;V4;Oiapoque;-9,304;0,556;0,719;12
85;50;133;132;131;2;a;pwg;oxitona;fundamental;masculino;V1;Oiapoque;-16,304;1,362;0,049;12
65;49;136;142;142;2;a;pwg;oxitona;fundamental;masculino;V2;Oiapoque;-17,304;2,380;-0,194;12
109;42;112;102;96;2;a;pwg;oxitona;fundamental;masculino;V3;Oiapoque;-24,304;-2,877;0,341;12
77;28;115;115;115;2;a;pwg;oxitona;fundamental;masculino;V4;Oiapoque;-38,304;-1,025;-0,048;12
104;42;113;112;113;2;a;pwg;oxitona;fundamental;masculino;V1;Oiapoque;-24,304;-1,380;0,280;12
101;49;121;127;136;2;a;pwg;oxitona;fundamental;masculino;V2;Oiapoque;-17,304;0,829;0,244;12
82;47;142;148;148;2;a;pwg;oxitona;fundamental;masculino;V3;Oiapoque;-19,304;3,107;0,013;12
140;41;121;111;115;2;a;pwg;oxitona;fundamental;masculino;V4;Oiapoque;-25,304;-0,925;0,719;12
104;53;120;117;107;2;a;pwg;oxitona;fundamental;masculino;V1;Oiapoque;-13,304;-1,075;0,280;12
252;43;111;114;133;2;a;pwg;oxitona;fundamental;masculino;V2;Oiapoque;-23,304;-0,385;2,082;12
85;50;133;132;131;2;a;pwg;oxitona;fundamental;masculino;V3;Oiapoque;-16,304;1,362;0,049;12
56;49;136;139;143;2;a;pwg;oxitona;fundamental;masculino;V4;Oiapoque;-17,304;2,298;-0,304;12
40;41;114;111;109;2;i;pwg;oxitona;fundamental;masculino;V1;Oiapoque;-25,304;-1,586;-0,499;12
100;52;114;110;102;2;i;pwg;oxitona;fundamental;masculino;V2;Oiapoque;-14,304;-2,006;0,232;12
80;49;108;110;106;2;i;pwg;oxitona;fundamental;masculino;V3;Oiapoque;-17,304;-2,112;-0,012;12
110;49;102;99;96;2;i;pwg;oxitona;fundamental;masculino;V4;Oiapoque;-17,304;-3,619;0,353;12
30;42;119;118;114;2;i;pwg;oxitona;fundamental;masculino;V1;Oiapoque;-24,304;-0,727;-0,620;12
40;41;114;111;109;2;i;pwg;oxitona;fundamental;masculino;V2;Oiapoque;-25,304;-1,586;-0,499;12
100;52;114;110;102;2;i;pwg;oxitona;fundamental;masculino;V3;Oiapoque;-14,304;-2,006;0,232;12
80;49;108;110;106;2;i;pwg;oxitona;fundamental;masculino;V4;Oiapoque;-17,304;-2,112;-0,012;12
0;0;50;50;50;2;i;pwg;oxitona;fundamental;masculino;V1;Oiapoque;-66,304;-15,445;-0,985;12
26;40;126;125;125;2;i;pwg;oxitona;fundamental;masculino;V2;Oiapoque;-26,304;0,464;-0,669;12
32;40;114;112;109;2;i;pwg;oxitona;fundamental;masculino;V3;Oiapoque;-26,304;-1,534;-0,596;12
70;52;115;107;104;2;i;pwg;oxitona;fundamental;masculino;V4;Oiapoque;-14,304;-2,006;-0,133;12
140;52;112;108;108;2;a;pwj;proparoxitona;fundamental;masculino;V1;Oiapoque;-14,304;-1,900;0,719;12
30;36;124;126;128;2;a;pwj;proparoxitona;fundamental;masculino;V2;Oiapoque;-30,304;0,556;-0,620;12
30;43;120;120;120;2;a;pwj;proparoxitona;fundamental;masculino;V3;Oiapoque;-23,304;-0,288;-0,620;12
40;38;114;113;113;2;a;pwj;proparoxitona;fundamental;masculino;V4;Oiapoque;-28,304;-1,278;-0,499;12
0;0;50;50;50;2;a;pwj;proparoxitona;fundamental;masculino;V1;Oiapoque;-66,304;-15,445;-0,985;12
140;52;112;108;108;2;a;pwj;proparoxitona;fundamental;masculino;V2;Oiapoque;-14,304;-1,900;0,719;12
30;36;124;126;128;2;a;pwj;proparoxitona;fundamental;masculino;V3;Oiapoque;-30,304;0,556;-0,620;12
35;43;120;120;120;2;a;pwj;proparoxitona;fundamental;masculino;V4;Oiapoque;-23,304;-0,288;-0,559;12
38;48;115;115;108;2;a;pwj;proparoxitona;fundamental;masculino;V1;Oiapoque;-18,304;-1,380;-0,523;12
52;45;103;103;104;2;a;pwj;proparoxitona;fundamental;masculino;V2;Oiapoque;-21,304;-2,877;-0,353;12
130;54;118;132;152;2;a;pwj;proparoxitona;fundamental;masculino;V3;Oiapoque;-12,304;1,622;0,597;12
30;38;137;136;132;2;a;pwj;proparoxitona;fundamental;masculino;V4;Oiapoque;-28,304;1,751;-0,620;12
140;60;123;125;134;2;i;pwj;proparoxitona;fundamental;masculino;V1;Oiapoque;-6,304;0,739;0,719;12
52;51;117;111;107;2;i;pwj;proparoxitona;fundamental;masculino;V2;Oiapoque;-15,304;-1,534;-0,353;12
60;48;105;107;107;2;i;pwj;proparoxitona;fundamental;masculino;V3;Oiapoque;-18,304;-2,382;-0,255;12
120;57;119;131;155;2;i;pwj;proparoxitona;fundamental;masculino;V4;Oiapoque;-9,304;1,751;0,475;12
75;46;116;115;113;2;i;pwj;proparoxitona;fundamental;masculino;V1;Oiapoque;-20,304;-1,075;-0,073;12
120;58;121;120;132;2;i;pwj;proparoxitona;fundamental;masculino;V2;Oiapoque;-8,304;0,326;0,475;12
80;46;126;120;117;2;i;pwj;proparoxitona;fundamental;masculino;V3;Oiapoque;-20,304;-0,145;-0,012;12
30;37;120;120;120;2;i;pwj;proparoxitona;fundamental;masculino;V4;Oiapoque;-29,304;-0,288;-0,620;12
105;39;101;101;100;2;i;pwj;proparoxitona;fundamental;masculino;V1;Oiapoque;-27,304;-3,330;0,293;12
55;43;123;123;123;2;i;pwj;proparoxitona;fundamental;masculino;V2;Oiapoque;-23,304;0,139;-0,316;12
140;60;123;125;134;2;i;pwj;proparoxitona;fundamental;masculino;V3;Oiapoque;-6,304;0,739;0,719;12
58;50;119;112;107;2;i;pwj;proparoxitona;fundamental;masculino;V4;Oiapoque;-16,304;-1,380;-0,280;12
93;51;112;111;106;2;i;pwj;proparoxitona;fundamental;masculino;V1;Oiapoque;-15,304;-1,847;0,147;12
64;38;100;98;98;2;i;pwj;proparoxitona;fundamental;masculino;V2;Oiapoque;-28,304;-3,677;-0,206;12
160;51;115;111;118;2;a;pwx;paroxitona;fundamental;masculino;V1;Oiapoque;-15,304;-1,075;0,962;12
71;45;140;134;123;2;a;pwx;paroxitona;fundamental;masculino;V2;Oiapoque;-21,304;1,405;-0,121;12
190;35;119;119;119;2;a;pwx;paroxitona;fundamental;masculino;V3;Oiapoque;-31,304;-0,433;1,327;12
40;42;121;119;115;2;a;pwx;paroxitona;fundamental;masculino;V4;Oiapoque;-24,304;-0,531;-0,499;12
30;41;134;134;133;2;a;pwx;paroxitona;fundamental;masculino;V1;Oiapoque;-25,304;1,579;-0,620;12
190;51;119;114;132;2;a;pwx;paroxitona;fundamental;masculino;V2;Oiapoque;-15,304;-0,050;1,327;12
40;46;140;139;135;2;a;pwx;paroxitona;fundamental;masculino;V3;Oiapoque;-20,304;2,131;-0,499;12
89;44;121;124;112;2;a;pwx;paroxitona;fundamental;masculino;V4;Oiapoque;-22,304;-0,433;0,098;12
70;51;140;135;132;2;a;pwx;paroxitona;fundamental;masculino;V1;Oiapoque;-15,304;1,836;-0,133;12
50;42;131;133;130;2;a;pwx;paroxitona;fundamental;masculino;V2;Oiapoque;-24,304;1,274;-0,377;12
240;49;116;108;121;2;a;pwx;paroxitona;fundamental;masculino;V3;Oiapoque;-17,304;-1,025;1,936;12
91;49;144;140;136;2;a;pwx;paroxitona;fundamental;masculino;V4;Oiapoque;-17,304;2,380;0,122;12
90;51;117;120;133;2;i;pwx;paroxitona;fundamental;masculino;V1;Oiapoque;-15,304;0,186;0,110;12
32;45;94;95;97;2;i;pwx;paroxitona;fundamental;masculino;V2;Oiapoque;-21,304;-4,272;-0,596;12
79;46;114;115;115;2;i;pwx;paroxitona;fundamental;masculino;V3;Oiapoque;-20,304;-1,075;-0,024;12
110;51;129;140;156;2;i;pwx;paroxitona;fundamental;masculino;V4;Oiapoque;-15,304;2,585;0,353;12
44;39;125;125;125;2;i;pwx;paroxitona;fundamental;masculino;V1;Oiapoque;-27,304;0,418;-0,450;12
160;55;125;120;139;2;i;pwx;paroxitona;fundamental;masculino;V2;Oiapoque;-11,304;0,829;0,962;12
70;48;149;147;140;2;i;pwx;paroxitona;fundamental;masculino;V3;Oiapoque;-18,304;3,028;-0,133;12
28;40;130;128;128;2;i;pwx;paroxitona;fundamental;masculino;V4;Oiapoque;-26,304;0,919;-0,645;12
63;39;98;99;99;2;i;pwx;paroxitona;fundamental;masculino;V1;Oiapoque;-27,304;-3,677;-0,219;12
60;29;113;112;113;2;i;pwx;paroxitona;fundamental;masculino;V2;Oiapoque;-37,304;-1,380;-0,255;12
160;52;120;116;140;2;i;pwx;paroxitona;fundamental;masculino;V3;Oiapoque;-14,304;0,464;0,962;12
70;49;118;116;111;2;i;pwx;paroxitona;fundamental;masculino;V4;Oiapoque;-17,304;-1,025;-0,133;12
160;50;121;117;119;2;i;pwx;paroxitona;fundamental;masculino;V1;Oiapoque;-16,304;-0,433;0,962;12
111;35;104;103;104;2;i;pwx;paroxitona;fundamental;masculino;V2;Oiapoque;-31,304;-2,821;0,366;12
62;42;163;155;148;2;a;pwz;proparoxitona;fundamental;masculino;V3;Oiapoque;-24,304;4,180;-0,231;12
110;56;118;112;117;2;a;pwz;proparoxitona;fundamental;masculino;V4;Oiapoque;-10,304;-0,925;0,353;12
127;48;119;112;113;2;a;pwz;proparoxitona;fundamental;masculino;V1;Oiapoque;-18,304;-1,075;0,560;12
80;48;107;105;102;2;a;pwz;proparoxitona;fundamental;masculino;V2;Oiapoque;-18,304;-2,655;-0,012;12
67;36;102;102;102;2;a;pwz;proparoxitona;fundamental;masculino;V3;Oiapoque;-30,304;-3,102;-0,170;12
85;34;124;124;124;2;a;pwz;proparoxitona;fundamental;masculino;V4;Oiapoque;-32,304;0,279;0,049;12
0;0;50;50;50;2;a;pwz;proparoxitona;fundamental;masculino;V1;Oiapoque;-66,304;-15,445;-0,985;12
130;47;121;114;112;2;a;pwz;proparoxitona;fundamental;masculino;V2;Oiapoque;-19,304;-0,925;0,597;12
30;42;101;100;99;2;a;pwz;proparoxitona;fundamental;masculino;V3;Oiapoque;-24,304;-3,445;-0,620;12
141;37;100;99;100;2;a;pwz;proparoxitona;fundamental;masculino;V4;Oiapoque;-29,304;-3,503;0,731;12
150;51;104;104;115;2;a;pwz;proparoxitona;fundamental;masculino;V1;Oiapoque;-15,304;-2,166;0,840;12
0;0;50;50;50;2;a;pwz;proparoxitona;fundamental;masculino;V2;Oiapoque;-66,304;-15,445;-0,985;12
130;47;118;111;104;2;a;pwz;proparoxitona;fundamental;masculino;V3;Oiapoque;-19,304;-1,638;0,597;12
59;44;101;101;97;2;a;pwz;proparoxitona;fundamental;masculino;V4;Oiapoque;-22,304;-3,503;-0,267;12
93;48;119;111;108;2;i;pwz;proparoxitona;fundamental;masculino;V1;Oiapoque;-18,304;-1,380;0,147;12
100;55;103;99;103;2;i;pwz;proparoxitona;fundamental;masculino;V2;Oiapoque;-11,304;-3,159;0,232;12
41;43;107;110;112;2;i;pwz;proparoxitona;fundamental;masculino;V3;Oiapoque;-23,304;-1,847;-0,486;12
160;52;117;128;122;2;i;pwz;proparoxitona;fundamental;masculino;V4;Oiapoque;-14,304;0,045;0,962;12
48;42;123;121;119;2;i;pwz;proparoxitona;fundamental;masculino;V1;Oiapoque;-24,304;-0,145;-0,401;12
58;45;116;112;108;2;i;pwz;proparoxitona;fundamental;masculino;V2;Oiapoque;-21,304;-1,483;-0,280;12
90;53;105;102;106;2;i;pwz;proparoxitona;fundamental;masculino;V3;Oiapoque;-13,304;-2,710;0,110;12
30;38;109;110;111;2;i;pwz;proparoxitona;fundamental;masculino;V4;Oiapoque;-28,304;-1,795;-0,620;12
0;0;50;50;50;2;i;pwz;proparoxitona;fundamental;masculino;V1;Oiapoque;-66,304;-15,445;-0,985;12
49;42;123;121;119;2;i;pwz;proparoxitona;fundamental;masculino;V2;Oiapoque;-24,304;-0,145;-0,389;12
80;46;116;109;107;2;i;pwz;proparoxitona;fundamental;masculino;V3;Oiapoque;-20,304;-1,690;-0,012;12
90;53;105;102;106;2;i;pwz;proparoxitona;fundamental;masculino;V4;Oiapoque;-13,304;-2,710;0,110;12
57;52;125;124;123;2;a;swk;oxitona;fundamental;masculino;V1;Oiapoque;-14,304;0,279;-0,292;12
70;51;116;114;116;2;a;swk;oxitona;fundamental;masculino;V2;Oiapoque;-15,304;-0,975;-0,133;12
58;49;116;116;117;2;a;swk;oxitona;fundamental;masculino;V3;Oiapoque;-17,304;-0,826;-0,280;12
120;53;116;115;123;2;a;swk;oxitona;fundamental;masculino;V4;Oiapoque;-13,304;-0,579;0,475;12
50;30;126;125;125;2;a;swk;oxitona;fundamental;masculino;V1;Oiapoque;-36,304;0,464;-0,377;12
44;49;124;124;124;2;a;swk;oxitona;fundamental;masculino;V2;Oiapoque;-17,304;0,279;-0,450;12
70;49;120;117;116;2;a;swk;oxitona;fundamental;masculino;V3;Oiapoque;-17,304;-0,628;-0,133;12
44;47;114;113;112;2;a;swk;oxitona;fundamental;masculino;V4;Oiapoque;-19,304;-1,329;-0,450;12
120;53;119;128;133;2;a;swk;oxitona;fundamental;masculino;V1;Oiapoque;-13,304;0,648;0,475;12
29;34;130;128;126;2;a;swk;oxitona;fundamental;masculino;V2;Oiapoque;-32,304;0,829;-0,632;12
60;50;116;116;116;2;a;swk;oxitona;fundamental;masculino;V3;Oiapoque;-16,304;-0,875;-0,255;12
90;52;117;118;121;2;a;swk;oxitona;fundamental;masculino;V4;Oiapoque;-14,304;-0,482;0,110;12
68;50;118;118;120;2;i;swk;oxitona;fundamental;masculino;V1;Oiapoque;-16,304;-0,482;-0,158;12
110;54;119;123;137;2;i;swk;oxitona;fundamental;masculino;V2;Oiapoque;-12,304;0,602;0,353;12
0;0;50;50;50;2;i;swk;oxitona;fundamental;masculino;V3;Oiapoque;-66,304;-15,445;-0,985;12
60;51;119;114;112;2;i;swk;oxitona;fundamental;masculino;V4;Oiapoque;-15,304;-1,025;-0,255;12
49;39;114;114;114;2;i;swk;oxitona;fundamental;masculino;V1;Oiapoque;-27,304;-1,176;-0,389;12
68;50;118;118;120;2;i;swk;oxitona;fundamental;masculino;V2;Oiapoque;-16,304;-0,482;-0,158;12
110;54;119;123;137;2;i;swk;oxitona;fundamental;masculino;V3;Oiapoque;-12,304;0,602;0,353;12
0;0;50;50;50;2;i;swk;oxitona;fundamental;masculino;V4;Oiapoque;-66,304;-15,445;-0,985;12
212;46;115;124;124;2;i;swk;oxitona;fundamental;masculino;V1;Oiapoque;-20,304;-0,145;1,595;12
54;44;138;138;105;2;i;swk;oxitona;fundamental;masculino;V2;Oiapoque;-22,304;0,693;-0,328;12
54;44;112;115;118;2;i;swk;oxitona;fundamental;masculino;V3;Oiapoque;-22,304;-1,025;-0,328;12
130;51;114;119;101;2;i;swk;oxitona;fundamental;masculino;V4;Oiapoque;-15,304;-1,586;0,597;12
65;49;106;103;98;2;i;swk;oxitona;fundamental;masculino;V1;Oiapoque;-17,304;-3,045;-0,194;12
214;40;111;119;121;2;i;swk;oxitona;fundamental;masculino;V2;Oiapoque;-26,304;-0,727;1,619;12
33;36;110;110;110;2;a;swp;proparoxitona;fundamental;masculino;V3;Oiapoque;-30,304;-1,795;-0,584;12
47;47;115;115;114;2;a;swp;proparoxitona;fundamental;masculino;V4;Oiapoque;-19,304;-1,075;-0,413;12
150;53;110;101;101;2;a;swp;proparoxitona;fundamental;masculino;V1;Oiapoque;-13,304;-2,766;0,840;12
70;44;101;102;100;2;a;swp;proparoxitona;fundamental;masculino;V2;Oiapoque;-22,304;-3,273;-0,133;12
48;35;104;99;96;2;a;swp;proparoxitona;fundamental;masculino;V3;Oiapoque;-31,304;-3,503;-0,401;12
75;41;115;118;113;2;a;swp;proparoxitona;fundamental;masculino;V4;Oiapoque;-25,304;-0,975;-0,073;12
40;38;135;133;131;2;a;swp;proparoxitona;fundamental;masculino;V1;Oiapoque;-28,304;1,492;-0,499;12
140;53;110;105;106;2;a;swp;proparoxitona;fundamental;masculino;V2;Oiapoque;-13,304;-2,273;0,719;12
60;49;107;102;100;2;a;swp;proparoxitona;fundamental;masculino;V3;Oiapoque;-17,304;-2,933;-0,255;12
74;33;102;108;107;2;a;swp;proparoxitona;fundamental;masculino;V4;Oiapoque;-33,304;-2,491;-0,085;12
30;47;138;137;137;2;a;swp;proparoxitona;fundamental;masculino;V1;Oiapoque;-19,304;2,047;-0,620;12
42;38;135;133;130;2;a;swp;proparoxitona;fundamental;masculino;V2;Oiapoque;-28,304;1,449;-0,474;12
122;53;110;106;105;2;a;swp;proparoxitona;fundamental;masculino;V3;Oiapoque;-13,304;-2,273;0,499;12
60;49;107;102;100;2;a;swp;proparoxitona;fundamental;masculino;V4;Oiapoque;-17,304;-2,933;-0,255;12
130;53;113;116;127;2;i;swp;proparoxitona;fundamental;masculino;V1;Oiapoque;-13,304;-0,482;0,597;12
30;38;122;121;120;2;i;swp;proparoxitona;fundamental;masculino;V2;Oiapoque;-28,304;-0,145;-0,620;12
53;38;115;113;111;2;i;swp;proparoxitona;fundamental;masculino;V3;Oiapoque;-28,304;-1,329;-0,340;12
